URL: /
Timestamp: Thu Sep 07 2023 22:45:32 GMT-0600 (Mountain Daylight Time)
::1 - - [01/Feb/2024:05:46:08 +0000] "GET /movies/The%20Sandlot HTTP/1.1" 200 908 "-" "PostmanRuntime/7.33.0"
::1 - - [01/Feb/2024:05:51:09 +0000] "GET /movies/genre/drama HTTP/1.1" 500 66 "-" "PostmanRuntime/7.33.0"
::1 - - [01/Feb/2024:05:51:24 +0000] "GET /movies/genre/Comedy HTTP/1.1" 500 66 "-" "PostmanRuntime/7.33.0"
::1 - - [01/Feb/2024:05:51:36 +0000] "GET /movies/The%20Sandlot HTTP/1.1" 200 908 "-" "PostmanRuntime/7.33.0"
::1 - - [01/Feb/2024:06:04:02 +0000] "GET /movies/genre/Comedy HTTP/1.1" 500 66 "-" "PostmanRuntime/7.33.0"
::1 - - [01/Feb/2024:06:08:27 +0000] "GET /movies/genre/Drama HTTP/1.1" 200 124 "-" "PostmanRuntime/7.33.0"
::1 - - [01/Feb/2024:06:12:29 +0000] "GET /movies/directors/David%20Mickey%20Evans HTTP/1.1" 404 178 "-" "PostmanRuntime/7.33.0"
::1 - - [01/Feb/2024:06:12:40 +0000] "GET /movies/The%20Sandlot HTTP/1.1" 200 908 "-" "PostmanRuntime/7.33.0"
::1 - - [01/Feb/2024:06:14:20 +0000] "GET /movies/directors/David%20Mickey%20Evans HTTP/1.1" 404 178 "-" "PostmanRuntime/7.33.0"
::1 - - [01/Feb/2024:06:15:08 +0000] "GET /movies/directors/David%20Mickey%20Evans HTTP/1.1" 404 178 "-" "PostmanRuntime/7.33.0"
::1 - - [01/Feb/2024:06:15:15 +0000] "GET /movies/genre/Drama HTTP/1.1" 200 124 "-" "PostmanRuntime/7.33.0"
::1 - - [01/Feb/2024:06:15:24 +0000] "GET /movies/genre/Comedy HTTP/1.1" 200 107 "-" "PostmanRuntime/7.33.0"
::1 - - [01/Feb/2024:06:15:40 +0000] "GET /movies/director/David%20Mickey%20Evans HTTP/1.1" 200 255 "-" "PostmanRuntime/7.33.0"
::1 - - [01/Feb/2024:06:17:10 +0000] "GET /users HTTP/1.1" 201 598 "-" "PostmanRuntime/7.33.0"
::1 - - [01/Feb/2024:06:20:38 +0000] "POST /users HTTP/1.1" 201 169 "-" "PostmanRuntime/7.33.0"
::1 - - [01/Feb/2024:06:22:55 +0000] "PUT /users/CalRipken HTTP/1.1" 200 179 "-" "PostmanRuntime/7.33.0"
::1 - - [01/Feb/2024:06:24:34 +0000] "POST /users/CalRipken/The%20Sandlot HTTP/1.1" 404 169 "-" "PostmanRuntime/7.33.0"
::1 - - [01/Feb/2024:06:25:25 +0000] "POST /users/CalRipken/movies/The%20Sandlot HTTP/1.1" 500 127 "-" "PostmanRuntime/7.33.0"
::1 - - [01/Feb/2024:06:25:42 +0000] "POST /users/CalRipken/movie/The%20Sandlot HTTP/1.1" 404 175 "-" "PostmanRuntime/7.33.0"
::1 - - [01/Feb/2024:06:29:23 +0000] "POST /users/CalRipken/The%20Sandlot HTTP/1.1" 404 169 "-" "PostmanRuntime/7.33.0"
::1 - - [01/Feb/2024:06:29:30 +0000] "GET /movies HTTP/1.1" 201 8339 "-" "PostmanRuntime/7.33.0"
::1 - - [01/Feb/2024:06:29:56 +0000] "POST /users/CalRipken/655d8fbfb7223080f319898d HTTP/1.1" 404 180 "-" "PostmanRuntime/7.33.0"
::1 - - [01/Feb/2024:06:30:36 +0000] "POST /users/CalRipken/movies/655d8fbfb7223080f319898d HTTP/1.1" 200 205 "-" "PostmanRuntime/7.33.0"
::1 - - [01/Feb/2024:06:32:05 +0000] "DELETE /users/CalRipken/movies/655d8fbfb7223080f319898d HTTP/1.1" 200 179 "-" "PostmanRuntime/7.33.0"
::1 - - [01/Feb/2024:06:39:26 +0000] "DELETE /users/CalRipken HTTP/1.1" 200 22 "-" "PostmanRuntime/7.33.0"
::1 - - [17/Feb/2024:04:56:41 +0000] "GET /movies HTTP/1.1" 201 8339 "-" "PostmanRuntime/7.36.1"
::1 - - [17/Feb/2024:05:01:18 +0000] "GET /movies HTTP/1.1" 401 - "-" "PostmanRuntime/7.36.1"
::1 - - [17/Feb/2024:05:02:55 +0000] "POST /users HTTP/1.1" 201 187 "-" "PostmanRuntime/7.36.1"
::1 - - [17/Feb/2024:05:06:12 +0000] "POST /users?Username=thegreatpapyrus&Password=spaghetti HTTP/1.1" 500 136 "-" "PostmanRuntime/7.36.1"
::1 - - [17/Feb/2024:05:11:01 +0000] "GET /movies HTTP/1.1" 201 8339 "-" "PostmanRuntime/7.36.1"
